category,Auslastung
Fri Jan 01 2021,0.96
Fri Jan 01 2021,4.73
Fri Jan 01 2021,4.69
Fri Jan 01 2021,4.69
Fri Jan 01 2021,4.69
Fri Jan 01 2021,4.06
Fri Jan 01 2021,0.67
Fri Jan 01 2021,2.21
Fri Jan 01 2021,4.61
Fri Jan 01 2021,4.88
Fri Jan 01 2021,4.64
Fri Jan 01 2021,3.75
Fri Jan 01 2021,3.17
Fri Jan 01 2021,3.99
Fri Jan 01 2021,5.82
Fri Jan 01 2021,5.58
Fri Jan 01 2021,4.34
Fri Jan 01 2021,3.03
Fri Jan 01 2021,2.45
Fri Jan 01 2021,2.92
Fri Jan 01 2021,3.94
Fri Jan 01 2021,4.15
Fri Jan 01 2021,3.36
Fri Jan 01 2021,2.58
Sat Jan 02 2021,2.4
Sat Jan 02 2021,3.99
Sat Jan 02 2021,3.91
Sat Jan 02 2021,3.91
Sat Jan 02 2021,3.91
Sat Jan 02 2021,4.44
Sat Jan 02 2021,3.42
Sat Jan 02 2021,3.97
Sat Jan 02 2021,4.76
Sat Jan 02 2021,5.31
Sat Jan 02 2021,5.83
Sat Jan 02 2021,6.64
Sat Jan 02 2021,7.18
Sat Jan 02 2021,8.2
Sat Jan 02 2021,8.66
Sat Jan 02 2021,8.21
Sat Jan 02 2021,6.56
Sat Jan 02 2021,5.9
Sat Jan 02 2021,5.47
Sat Jan 02 2021,4.46
Sat Jan 02 2021,3.8
Sat Jan 02 2021,2.48
Sat Jan 02 2021,2.6
Sat Jan 02 2021,2.54
Sun Jan 03 2021,2.34
Sun Jan 03 2021,5.42
Sun Jan 03 2021,5.47
Sun Jan 03 2021,5.47
Sun Jan 03 2021,5.47
Sun Jan 03 2021,5.03
Sun Jan 03 2021,2.87
Sun Jan 03 2021,3.81
Sun Jan 03 2021,4.06
Sun Jan 03 2021,4.53
Sun Jan 03 2021,5.54
Sun Jan 03 2021,7.09
Sun Jan 03 2021,7.59
Sun Jan 03 2021,6.15
Sun Jan 03 2021,5.49
Sun Jan 03 2021,6.22
Sun Jan 03 2021,6.19
Sun Jan 03 2021,5.35
Sun Jan 03 2021,3.8
Sun Jan 03 2021,2.49
Sun Jan 03 2021,2.67
Sun Jan 03 2021,2.42
Sun Jan 03 2021,2.34
Sun Jan 03 2021,2.42
Mon Jan 04 2021,2.34
Mon Jan 04 2021,5.72
Mon Jan 04 2021,5.49
Mon Jan 04 2021,5.47
Mon Jan 04 2021,6.21
Mon Jan 04 2021,4.73
Mon Jan 04 2021,11.81
Mon Jan 04 2021,27.43
Mon Jan 04 2021,42.69
Mon Jan 04 2021,47.94
Mon Jan 04 2021,48.32
Mon Jan 04 2021,50.13
Mon Jan 04 2021,45.12
Mon Jan 04 2021,43.44
Mon Jan 04 2021,47.23
Mon Jan 04 2021,47.1
Mon Jan 04 2021,40.36
Mon Jan 04 2021,25.1
Mon Jan 04 2021,14.13
Mon Jan 04 2021,6.76
Mon Jan 04 2021,4.58
Mon Jan 04 2021,3.56
Mon Jan 04 2021,3.65
Mon Jan 04 2021,4
Tue Jan 05 2021,3.28
Tue Jan 05 2021,3.13
Tue Jan 05 2021,3.13
Tue Jan 05 2021,3.13
Tue Jan 05 2021,3.13
Tue Jan 05 2021,4.09
Tue Jan 05 2021,10.29
Tue Jan 05 2021,24.22
Tue Jan 05 2021,39.89
Tue Jan 05 2021,47.28
Tue Jan 05 2021,51.88
Tue Jan 05 2021,53.31
Tue Jan 05 2021,50.69
Tue Jan 05 2021,52.93
Tue Jan 05 2021,51.27
Tue Jan 05 2021,51.85
Tue Jan 05 2021,48.59
Tue Jan 05 2021,37
Tue Jan 05 2021,22.06
Tue Jan 05 2021,12.37
Tue Jan 05 2021,6.53
Tue Jan 05 2021,4.45
Tue Jan 05 2021,3.91
Tue Jan 05 2021,2.89
Wed Jan 06 2021,2.38
Wed Jan 06 2021,7.12
Wed Jan 06 2021,7.03
Wed Jan 06 2021,7.18
Wed Jan 06 2021,7.79
Wed Jan 06 2021,5.97
Wed Jan 06 2021,9.42
Wed Jan 06 2021,22.5
Wed Jan 06 2021,38.84
Wed Jan 06 2021,43.67
Wed Jan 06 2021,46.55
Wed Jan 06 2021,50.07
Wed Jan 06 2021,49.4
Wed Jan 06 2021,47.7
Wed Jan 06 2021,48.21
Wed Jan 06 2021,47.81
Wed Jan 06 2021,42.21
Wed Jan 06 2021,31.04
Wed Jan 06 2021,20.34
Wed Jan 06 2021,11.61
Wed Jan 06 2021,5.77
Wed Jan 06 2021,3.91
Wed Jan 06 2021,3.91
Wed Jan 06 2021,3.91
Thu Jan 07 2021,3.91
Thu Jan 07 2021,8.61
Thu Jan 07 2021,8.59
Thu Jan 07 2021,8.59
Thu Jan 07 2021,8.77
Thu Jan 07 2021,6.84
Thu Jan 07 2021,14.71
Thu Jan 07 2021,29.93
Thu Jan 07 2021,45.43
Thu Jan 07 2021,49.68
Thu Jan 07 2021,52.75
Thu Jan 07 2021,51.29
Thu Jan 07 2021,51.4
Thu Jan 07 2021,51.52
Thu Jan 07 2021,52.31
Thu Jan 07 2021,48.04
Thu Jan 07 2021,44.76
Thu Jan 07 2021,31.64
Thu Jan 07 2021,18.1
Thu Jan 07 2021,5.75
Thu Jan 07 2021,4.27
Thu Jan 07 2021,4.15
Thu Jan 07 2021,3.3
Thu Jan 07 2021,3.18
Fri Jan 08 2021,3.13
Fri Jan 08 2021,6.86
Fri Jan 08 2021,7.03
Fri Jan 08 2021,7.03
Fri Jan 08 2021,7.03
Fri Jan 08 2021,4.28
Fri Jan 08 2021,8.81
Fri Jan 08 2021,22.49
Fri Jan 08 2021,41.33
Fri Jan 08 2021,49.53
Fri Jan 08 2021,50.82
Fri Jan 08 2021,51.5
Fri Jan 08 2021,50.78
Fri Jan 08 2021,56.89
Fri Jan 08 2021,61.18
Fri Jan 08 2021,59.65
Fri Jan 08 2021,54.14
Fri Jan 08 2021,43.65
Fri Jan 08 2021,26.76
Fri Jan 08 2021,14.68
Fri Jan 08 2021,7.44
Fri Jan 08 2021,6.54
Fri Jan 08 2021,5.67
Fri Jan 08 2021,5.47
Sat Jan 09 2021,5
Sat Jan 09 2021,6.6
Sat Jan 09 2021,7.03
Sat Jan 09 2021,7.03
Sat Jan 09 2021,6.36
Sat Jan 09 2021,4.88
Sat Jan 09 2021,7.94
Sat Jan 09 2021,11.69
Sat Jan 09 2021,17.46
Sat Jan 09 2021,22.2
Sat Jan 09 2021,25.12
Sat Jan 09 2021,27.15
Sat Jan 09 2021,30.11
Sat Jan 09 2021,32.99
Sat Jan 09 2021,31.43
Sat Jan 09 2021,29.72
Sat Jan 09 2021,24.22
Sat Jan 09 2021,15.31
Sat Jan 09 2021,12.94
Sat Jan 09 2021,9.94
Sat Jan 09 2021,7.71
Sat Jan 09 2021,8
Sat Jan 09 2021,6.4
Sat Jan 09 2021,6.44
Sun Jan 10 2021,5.11
Sun Jan 10 2021,10.16
Sun Jan 10 2021,10.16
Sun Jan 10 2021,10.16
Sun Jan 10 2021,10.16
Sun Jan 10 2021,9.61
Sun Jan 10 2021,5.82
Sun Jan 10 2021,5.57
Sun Jan 10 2021,5.75
Sun Jan 10 2021,6.67
Sun Jan 10 2021,7.24
Sun Jan 10 2021,7.89
Sun Jan 10 2021,8.15
Sun Jan 10 2021,10.76
Sun Jan 10 2021,10.42
Sun Jan 10 2021,8.56
Sun Jan 10 2021,7.21
Sun Jan 10 2021,5.75
Sun Jan 10 2021,4.75
Sun Jan 10 2021,5.48
Sun Jan 10 2021,5.91
Sun Jan 10 2021,4.98
Sun Jan 10 2021,5.07
Sun Jan 10 2021,4.84
Mon Jan 11 2021,4.15
Mon Jan 11 2021,9.1
Mon Jan 11 2021,10.16
Mon Jan 11 2021,10.16
Mon Jan 11 2021,10.16
Mon Jan 11 2021,6.21
Mon Jan 11 2021,14.77
Mon Jan 11 2021,26.9
Mon Jan 11 2021,41.07
Mon Jan 11 2021,48.96
Mon Jan 11 2021,53.1
Mon Jan 11 2021,56.22
Mon Jan 11 2021,50.96
Mon Jan 11 2021,49.78
Mon Jan 11 2021,50.04
Mon Jan 11 2021,49.04
Mon Jan 11 2021,47.18
Mon Jan 11 2021,35.53
Mon Jan 11 2021,22.16
Mon Jan 11 2021,10.69
Mon Jan 11 2021,4.75
Mon Jan 11 2021,4.61
Mon Jan 11 2021,4.1
Mon Jan 11 2021,3.53
Tue Jan 12 2021,3.13
Tue Jan 12 2021,3.13
Tue Jan 12 2021,3.13
Tue Jan 12 2021,3.13
Tue Jan 12 2021,3.13
Tue Jan 12 2021,4.11
Tue Jan 12 2021,11.63
Tue Jan 12 2021,30.92
Tue Jan 12 2021,51
Tue Jan 12 2021,55.66
Tue Jan 12 2021,57.97
Tue Jan 12 2021,57.35
Tue Jan 12 2021,54.32
Tue Jan 12 2021,54.92
Tue Jan 12 2021,56.92
Tue Jan 12 2021,54.3
Tue Jan 12 2021,50.67
Tue Jan 12 2021,39.23
Tue Jan 12 2021,25.67
Tue Jan 12 2021,16.5
Tue Jan 12 2021,8.95
Tue Jan 12 2021,8.3
Tue Jan 12 2021,7.81
Tue Jan 12 2021,7.04
Wed Jan 13 2021,5.83
Wed Jan 13 2021,7.81
Wed Jan 13 2021,7.81
Wed Jan 13 2021,7.81
Wed Jan 13 2021,8.57
Wed Jan 13 2021,8.68
Wed Jan 13 2021,15.24
Wed Jan 13 2021,27.18
Wed Jan 13 2021,47.84
Wed Jan 13 2021,53.42
Wed Jan 13 2021,56.21
Wed Jan 13 2021,54.5
Wed Jan 13 2021,49
Wed Jan 13 2021,48.41
Wed Jan 13 2021,50.87
Wed Jan 13 2021,50.84
Wed Jan 13 2021,45.06
Wed Jan 13 2021,33.15
Wed Jan 13 2021,21.98
Wed Jan 13 2021,13.52
Wed Jan 13 2021,8.62
Wed Jan 13 2021,8.65
Wed Jan 13 2021,7.03
Wed Jan 13 2021,7.16
Thu Jan 14 2021,5.88
Thu Jan 14 2021,7.57
Thu Jan 14 2021,7.81
Thu Jan 14 2021,7.81
Thu Jan 14 2021,8.03
Thu Jan 14 2021,7.64
Thu Jan 14 2021,16.76
Thu Jan 14 2021,31.41
Thu Jan 14 2021,45.93
Thu Jan 14 2021,50.2
Thu Jan 14 2021,53.02
Thu Jan 14 2021,54.28
Thu Jan 14 2021,53.91
Thu Jan 14 2021,52.11
Thu Jan 14 2021,50.79
Thu Jan 14 2021,49.74
Thu Jan 14 2021,46.46
Thu Jan 14 2021,31.99
Thu Jan 14 2021,19.08
Thu Jan 14 2021,10.86
Thu Jan 14 2021,6.67
Thu Jan 14 2021,5.66
Thu Jan 14 2021,4.92
Thu Jan 14 2021,4.25
Fri Jan 15 2021,3.42
Fri Jan 15 2021,4.69
Fri Jan 15 2021,4.69
Fri Jan 15 2021,3.96
Fri Jan 15 2021,4.67
Fri Jan 15 2021,5.9
Fri Jan 15 2021,12.61
Fri Jan 15 2021,28.36
Fri Jan 15 2021,44.37
Fri Jan 15 2021,51.9
Fri Jan 15 2021,52.98
Fri Jan 15 2021,53.43
Fri Jan 15 2021,49.21
Fri Jan 15 2021,48.75
Fri Jan 15 2021,50.61
Fri Jan 15 2021,46.24
Fri Jan 15 2021,40.41
Fri Jan 15 2021,32.7
Fri Jan 15 2021,21.51
Fri Jan 15 2021,14.58
Fri Jan 15 2021,6.24
Fri Jan 15 2021,5.61
Fri Jan 15 2021,5.75
Fri Jan 15 2021,5.43
Sat Jan 16 2021,3.91
Sat Jan 16 2021,5.34
Sat Jan 16 2021,5.47
Sat Jan 16 2021,5.47
Sat Jan 16 2021,5.09
Sat Jan 16 2021,4.38
Sat Jan 16 2021,9.05
Sat Jan 16 2021,14.47
Sat Jan 16 2021,19.42
Sat Jan 16 2021,22.26
Sat Jan 16 2021,23.8
Sat Jan 16 2021,26.81
Sat Jan 16 2021,27.86
Sat Jan 16 2021,26.11
Sat Jan 16 2021,29.29
Sat Jan 16 2021,28.14
Sat Jan 16 2021,19.43
Sat Jan 16 2021,14.7
Sat Jan 16 2021,9.05
Sat Jan 16 2021,6.56
Sat Jan 16 2021,7.03
Sat Jan 16 2021,6.7
Sat Jan 16 2021,5.01
Sat Jan 16 2021,4.78
Sun Jan 17 2021,4.69
Sun Jan 17 2021,4.69
Sun Jan 17 2021,4.69
Sun Jan 17 2021,4.69
Sun Jan 17 2021,4.69
Sun Jan 17 2021,4.69
Sun Jan 17 2021,5.73
Sun Jan 17 2021,5.47
Sun Jan 17 2021,5.63
Sun Jan 17 2021,5.94
Sun Jan 17 2021,6.43
Sun Jan 17 2021,5.82
Sun Jan 17 2021,5.59
Sun Jan 17 2021,5.71
Sun Jan 17 2021,4.27
Sun Jan 17 2021,3.91
Sun Jan 17 2021,4.26
Sun Jan 17 2021,4.37
Sun Jan 17 2021,4.75
Sun Jan 17 2021,3.86
Sun Jan 17 2021,3.45
Sun Jan 17 2021,3.91
Sun Jan 17 2021,4.02
Sun Jan 17 2021,3.91
Mon Jan 18 2021,3.91
Mon Jan 18 2021,3.91
Mon Jan 18 2021,3.91
Mon Jan 18 2021,3.91
Mon Jan 18 2021,3.91
Mon Jan 18 2021,4.91
Mon Jan 18 2021,14.83
Mon Jan 18 2021,26.33
Mon Jan 18 2021,32.94
Mon Jan 18 2021,38.05
Mon Jan 18 2021,40.5
Mon Jan 18 2021,40.41
Mon Jan 18 2021,40.46
Mon Jan 18 2021,41.51
Mon Jan 18 2021,40.08
Mon Jan 18 2021,37.62
Mon Jan 18 2021,35.06
Mon Jan 18 2021,25.58
Mon Jan 18 2021,17.64
Mon Jan 18 2021,9.24
Mon Jan 18 2021,6.01
Mon Jan 18 2021,4.38
Mon Jan 18 2021,4.3
Mon Jan 18 2021,3.91
Tue Jan 19 2021,3.91
Tue Jan 19 2021,5.41
Tue Jan 19 2021,5.47
Tue Jan 19 2021,5.47
Tue Jan 19 2021,5.47
Tue Jan 19 2021,5.46
Tue Jan 19 2021,10.49
Tue Jan 19 2021,25.42
Tue Jan 19 2021,34.89
Tue Jan 19 2021,39.63
Tue Jan 19 2021,40.48
Tue Jan 19 2021,40.84
Tue Jan 19 2021,39.27
Tue Jan 19 2021,42.1
Tue Jan 19 2021,44.58
Tue Jan 19 2021,41.38
Tue Jan 19 2021,36.42
Tue Jan 19 2021,27.45
Tue Jan 19 2021,20.8
Tue Jan 19 2021,10.92
Tue Jan 19 2021,6.7
Tue Jan 19 2021,6.02
Tue Jan 19 2021,5.47
Tue Jan 19 2021,5.47
Wed Jan 20 2021,5.47
Wed Jan 20 2021,6.92
Wed Jan 20 2021,7.03
Wed Jan 20 2021,7.03
Wed Jan 20 2021,7.61
Wed Jan 20 2021,7.65
Wed Jan 20 2021,11.5
Wed Jan 20 2021,24
Wed Jan 20 2021,36.12
Wed Jan 20 2021,40.15
Wed Jan 20 2021,44.2
Wed Jan 20 2021,43.02
Wed Jan 20 2021,39.65
Wed Jan 20 2021,42.08
Wed Jan 20 2021,42.53
Wed Jan 20 2021,41.15
Wed Jan 20 2021,36.66
Wed Jan 20 2021,27.03
Wed Jan 20 2021,17.12
Wed Jan 20 2021,11.41
Wed Jan 20 2021,6.27
Wed Jan 20 2021,6.49
Wed Jan 20 2021,4.48
Wed Jan 20 2021,4.87
Thu Jan 21 2021,4.7
Thu Jan 21 2021,6.36
Thu Jan 21 2021,6.25
Thu Jan 21 2021,6.25
Thu Jan 21 2021,6.25
Thu Jan 21 2021,5.75
Thu Jan 21 2021,12.87
Thu Jan 21 2021,24.43
Thu Jan 21 2021,35.54
Thu Jan 21 2021,42.91
Thu Jan 21 2021,42.45
Thu Jan 21 2021,44.04
Thu Jan 21 2021,41.84
Thu Jan 21 2021,41.82
Thu Jan 21 2021,40.38
Thu Jan 21 2021,37.6
Thu Jan 21 2021,36.53
Thu Jan 21 2021,27.12
Thu Jan 21 2021,16.53
Thu Jan 21 2021,9.14
Thu Jan 21 2021,6.99
Thu Jan 21 2021,3.81
Thu Jan 21 2021,3.4
Thu Jan 21 2021,3.19
Fri Jan 22 2021,3.13
Fri Jan 22 2021,4.3
Fri Jan 22 2021,4.69
Fri Jan 22 2021,4.69
Fri Jan 22 2021,4.69
Fri Jan 22 2021,4.95
Fri Jan 22 2021,10.82
Fri Jan 22 2021,25.17
Fri Jan 22 2021,42.29
Fri Jan 22 2021,48.76
Fri Jan 22 2021,51.2
Fri Jan 22 2021,50.18
Fri Jan 22 2021,47.15
Fri Jan 22 2021,49.22
Fri Jan 22 2021,50.13
Fri Jan 22 2021,47.93
Fri Jan 22 2021,43.33
Fri Jan 22 2021,31.05
Fri Jan 22 2021,20.19
Fri Jan 22 2021,13.16
Fri Jan 22 2021,9.53
Fri Jan 22 2021,6.12
Fri Jan 22 2021,4.74
Fri Jan 22 2021,4.74
Sat Jan 23 2021,3.72
Sat Jan 23 2021,4.58
Sat Jan 23 2021,4.69
Sat Jan 23 2021,4.95
Sat Jan 23 2021,4.3
Sat Jan 23 2021,3.13
Sat Jan 23 2021,4.24
Sat Jan 23 2021,6.89
Sat Jan 23 2021,9.6
Sat Jan 23 2021,12.9
Sat Jan 23 2021,15.65
Sat Jan 23 2021,16.77
Sat Jan 23 2021,18.05
Sat Jan 23 2021,18.53
Sat Jan 23 2021,19.89
Sat Jan 23 2021,17.69
Sat Jan 23 2021,15.92
Sat Jan 23 2021,10.7
Sat Jan 23 2021,8.03
Sat Jan 23 2021,7.29
Sat Jan 23 2021,5.73
Sat Jan 23 2021,5.62
Sat Jan 23 2021,5.63
Sat Jan 23 2021,4.55
Sun Jan 24 2021,2.75
Sun Jan 24 2021,3.82
Sun Jan 24 2021,3.91
Sun Jan 24 2021,3.91
Sun Jan 24 2021,3.91
Sun Jan 24 2021,3.8
Sun Jan 24 2021,3.75
Sun Jan 24 2021,4.12
Sun Jan 24 2021,4.15
Sun Jan 24 2021,5.13
Sun Jan 24 2021,5.11
Sun Jan 24 2021,6.74
Sun Jan 24 2021,8.64
Sun Jan 24 2021,9.61
Sun Jan 24 2021,9.52
Sun Jan 24 2021,10.06
Sun Jan 24 2021,10.06
Sun Jan 24 2021,8.38
Sun Jan 24 2021,6.09
Sun Jan 24 2021,6.24
Sun Jan 24 2021,5.94
Sun Jan 24 2021,4.78
Sun Jan 24 2021,3.87
Sun Jan 24 2021,3.25
Mon Jan 25 2021,2.6
Mon Jan 25 2021,3.9
Mon Jan 25 2021,3.91
Mon Jan 25 2021,3.91
Mon Jan 25 2021,4.28
Mon Jan 25 2021,4.54
Mon Jan 25 2021,9.13
Mon Jan 25 2021,15.67
Mon Jan 25 2021,25.47
Mon Jan 25 2021,31.62
Mon Jan 25 2021,37.34
Mon Jan 25 2021,37.67
Mon Jan 25 2021,37.53
Mon Jan 25 2021,36.79
Mon Jan 25 2021,37.44
Mon Jan 25 2021,35.26
Mon Jan 25 2021,33.62
Mon Jan 25 2021,24.22
Mon Jan 25 2021,17.24
Mon Jan 25 2021,9.02
Mon Jan 25 2021,5.83
Mon Jan 25 2021,4.65
Mon Jan 25 2021,4.2
Mon Jan 25 2021,4.05
Tue Jan 26 2021,3.91
Tue Jan 26 2021,7.88
Tue Jan 26 2021,8.59
Tue Jan 26 2021,8.14
Tue Jan 26 2021,7.81
Tue Jan 26 2021,5.5
Tue Jan 26 2021,11.36
Tue Jan 26 2021,26.37
Tue Jan 26 2021,34.36
Tue Jan 26 2021,38.28
Tue Jan 26 2021,42.96
Tue Jan 26 2021,42.6
Tue Jan 26 2021,41.65
Tue Jan 26 2021,44.35
Tue Jan 26 2021,44.9
Tue Jan 26 2021,43.78
Tue Jan 26 2021,40.35
Tue Jan 26 2021,30.65
Tue Jan 26 2021,21.59
Tue Jan 26 2021,11.39
Tue Jan 26 2021,7.17
Tue Jan 26 2021,5.12
Tue Jan 26 2021,5.15
Tue Jan 26 2021,4.01
Wed Jan 27 2021,3.13
Wed Jan 27 2021,3.13
Wed Jan 27 2021,3.13
Wed Jan 27 2021,3.13
Wed Jan 27 2021,3.63
Wed Jan 27 2021,4.68
Wed Jan 27 2021,10.58
Wed Jan 27 2021,25.18
Wed Jan 27 2021,36.77
Wed Jan 27 2021,39.79
Wed Jan 27 2021,44.02
Wed Jan 27 2021,45.62
Wed Jan 27 2021,40.95
Wed Jan 27 2021,38.32
Wed Jan 27 2021,36.38
Wed Jan 27 2021,35.42
Wed Jan 27 2021,32.33
Wed Jan 27 2021,25.8
Wed Jan 27 2021,17.93
Wed Jan 27 2021,10.52
Wed Jan 27 2021,8.2
Wed Jan 27 2021,4.7
Wed Jan 27 2021,4.68
Wed Jan 27 2021,3.99
Thu Jan 28 2021,3.3
Thu Jan 28 2021,3.13
Thu Jan 28 2021,3.13
Thu Jan 28 2021,3.13
Thu Jan 28 2021,3.68
Thu Jan 28 2021,6.28
Thu Jan 28 2021,12.13
Thu Jan 28 2021,24.05
Thu Jan 28 2021,35.01
Thu Jan 28 2021,36.84
Thu Jan 28 2021,37.7
Thu Jan 28 2021,38.74
Thu Jan 28 2021,39.75
Thu Jan 28 2021,41.81
Thu Jan 28 2021,42.84
Thu Jan 28 2021,40.14
Thu Jan 28 2021,34.21
Thu Jan 28 2021,23.48
Thu Jan 28 2021,13.48
Thu Jan 28 2021,8.42
Thu Jan 28 2021,5.35
Thu Jan 28 2021,4.44
Thu Jan 28 2021,4.07
Thu Jan 28 2021,3.91
Fri Jan 29 2021,3.13
Fri Jan 29 2021,4.9
Fri Jan 29 2021,5.47
Fri Jan 29 2021,5.47
Fri Jan 29 2021,6.03
Fri Jan 29 2021,5.61
Fri Jan 29 2021,11.44
Fri Jan 29 2021,24.12
Fri Jan 29 2021,41.65
Fri Jan 29 2021,44.71
Fri Jan 29 2021,48.29
Fri Jan 29 2021,46.91
Fri Jan 29 2021,43.66
Fri Jan 29 2021,44.85
Fri Jan 29 2021,42.28
Fri Jan 29 2021,42.09
Fri Jan 29 2021,37.72
Fri Jan 29 2021,27.17
Fri Jan 29 2021,19.91
Fri Jan 29 2021,12.37
Fri Jan 29 2021,8.74
Fri Jan 29 2021,8.02
Fri Jan 29 2021,7.62
Fri Jan 29 2021,7.2
Sat Jan 30 2021,7.68
Sat Jan 30 2021,11.92
Sat Jan 30 2021,12.5
Sat Jan 30 2021,12.5
Sat Jan 30 2021,11.72
Sat Jan 30 2021,7.08
Sat Jan 30 2021,8.75
Sat Jan 30 2021,10.41
Sat Jan 30 2021,14.26
Sat Jan 30 2021,15.4
Sat Jan 30 2021,18.42
Sat Jan 30 2021,17.14
Sat Jan 30 2021,15.76
Sat Jan 30 2021,14.8
Sat Jan 30 2021,14.69
Sat Jan 30 2021,13.94
Sat Jan 30 2021,12.19
Sat Jan 30 2021,10.68
Sat Jan 30 2021,8.4
Sat Jan 30 2021,6.69
Sat Jan 30 2021,6.33
Sat Jan 30 2021,5.69
Sat Jan 30 2021,5.68
Sat Jan 30 2021,5.71
Sun Jan 31 2021,5.47
Sun Jan 31 2021,10.16
Sun Jan 31 2021,10.16
Sun Jan 31 2021,10.16
Sun Jan 31 2021,10.16
Sun Jan 31 2021,9.46
Sun Jan 31 2021,4.99
Sun Jan 31 2021,4.74
Sun Jan 31 2021,4.23
Sun Jan 31 2021,5.45
Sun Jan 31 2021,5.14
Sun Jan 31 2021,6.14
Sun Jan 31 2021,6.54
Sun Jan 31 2021,7.17
Sun Jan 31 2021,8.11
Sun Jan 31 2021,8.99
Sun Jan 31 2021,6.01
Sun Jan 31 2021,5.92
Sun Jan 31 2021,5.06
Sun Jan 31 2021,4.84
Sun Jan 31 2021,4.84
Sun Jan 31 2021,4.89
Sun Jan 31 2021,4.81
Sun Jan 31 2021,4.97
Mon Feb 01 2021,4.86
Mon Feb 01 2021,9.22
Mon Feb 01 2021,10.16
Mon Feb 01 2021,10.16
Mon Feb 01 2021,10.16
Mon Feb 01 2021,8.19
Mon Feb 01 2021,14.17
Mon Feb 01 2021,26.15
Mon Feb 01 2021,37.88
Mon Feb 01 2021,43.93
Mon Feb 01 2021,48.57
Mon Feb 01 2021,49.61
Mon Feb 01 2021,45.37
Mon Feb 01 2021,44.96
Mon Feb 01 2021,45.23
Mon Feb 01 2021,44.58
Mon Feb 01 2021,39.52
Mon Feb 01 2021,26.35
Mon Feb 01 2021,18.52
Mon Feb 01 2021,9.95
Mon Feb 01 2021,7.09
Mon Feb 01 2021,7.53
Mon Feb 01 2021,5.7
Mon Feb 01 2021,4.93
Tue Feb 02 2021,4.12
Tue Feb 02 2021,6.51
Tue Feb 02 2021,7.03
Tue Feb 02 2021,7.03
Tue Feb 02 2021,7.03
Tue Feb 02 2021,6.42
Tue Feb 02 2021,12.52
Tue Feb 02 2021,25.39
Tue Feb 02 2021,38.42
Tue Feb 02 2021,42.88
Tue Feb 02 2021,46.5
Tue Feb 02 2021,48.65
Tue Feb 02 2021,47.16
Tue Feb 02 2021,50.7
Tue Feb 02 2021,48.31
Tue Feb 02 2021,47.14
Tue Feb 02 2021,42.14
Tue Feb 02 2021,32.83
Tue Feb 02 2021,21.32
Tue Feb 02 2021,12.2
Tue Feb 02 2021,8.44
Tue Feb 02 2021,6.96
Tue Feb 02 2021,5.55
Tue Feb 02 2021,5
Wed Feb 03 2021,4.32
Wed Feb 03 2021,5.56
Wed Feb 03 2021,5.47
Wed Feb 03 2021,5.47
Wed Feb 03 2021,5.47
Wed Feb 03 2021,5.8
Wed Feb 03 2021,11.62
Wed Feb 03 2021,24.04
Wed Feb 03 2021,39.18
Wed Feb 03 2021,42.02
Wed Feb 03 2021,43.08
Wed Feb 03 2021,42.26
Wed Feb 03 2021,45.59
Wed Feb 03 2021,45.4
Wed Feb 03 2021,44.99
Wed Feb 03 2021,41.92
Wed Feb 03 2021,35.79
Wed Feb 03 2021,28.19
Wed Feb 03 2021,20.08
Wed Feb 03 2021,12.81
Wed Feb 03 2021,8.38
Wed Feb 03 2021,6.13
Wed Feb 03 2021,4.5
Wed Feb 03 2021,3.46
Thu Feb 04 2021,3.13
Thu Feb 04 2021,9.21
Thu Feb 04 2021,9.38
Thu Feb 04 2021,9.38
Thu Feb 04 2021,9.38
Thu Feb 04 2021,5.84
Thu Feb 04 2021,11.9
Thu Feb 04 2021,26.36
Thu Feb 04 2021,37.68
Thu Feb 04 2021,39.61
Thu Feb 04 2021,41.66
Thu Feb 04 2021,45.07
Thu Feb 04 2021,43.57
Thu Feb 04 2021,46.9
Thu Feb 04 2021,47.92
Thu Feb 04 2021,49.12
Thu Feb 04 2021,44.84
Thu Feb 04 2021,30.84
Thu Feb 04 2021,18.23
Thu Feb 04 2021,11.57
Thu Feb 04 2021,7.53
Thu Feb 04 2021,6.19
Thu Feb 04 2021,4.47
Thu Feb 04 2021,3.98
Fri Feb 05 2021,3.91
Fri Feb 05 2021,3.91
Fri Feb 05 2021,3.91
Fri Feb 05 2021,3.91
Fri Feb 05 2021,3.91
Fri Feb 05 2021,5.02
Fri Feb 05 2021,10.89
Fri Feb 05 2021,24.13
Fri Feb 05 2021,41.67
Fri Feb 05 2021,46.38
Fri Feb 05 2021,50.06
Fri Feb 05 2021,48.9
Fri Feb 05 2021,43.15
Fri Feb 05 2021,41.45
Fri Feb 05 2021,42.95
Fri Feb 05 2021,42.93
Fri Feb 05 2021,38.86
Fri Feb 05 2021,30.75
Fri Feb 05 2021,22.25
Fri Feb 05 2021,16.14
Fri Feb 05 2021,10.28
Fri Feb 05 2021,9.79
Fri Feb 05 2021,8.68
Fri Feb 05 2021,8.91
Sat Feb 06 2021,7.86
Sat Feb 06 2021,13.28
Sat Feb 06 2021,13.28
Sat Feb 06 2021,13.28
Sat Feb 06 2021,11.73
Sat Feb 06 2021,7.19
Sat Feb 06 2021,8.78
Sat Feb 06 2021,10.59
Sat Feb 06 2021,14.39
Sat Feb 06 2021,17.47
Sat Feb 06 2021,19.11
