"creator","capacity","count","percentage","parking_facility_id","name","occupancy_id","created_at","updated_at"
"u224039",28,21,75,"1dc38144-1cd2-4535-975d-13f9bf621f3d","Dagmersellen","f456fb32-9c84-4b36-b291-b880127504fe","2020-04-30 09:12:00+00","2020-04-30 09:12:00+00"
"u224039",62,48,77,"7e1e8681-e10b-4138-99d8-145331dfeedc","Nebikon","41a849ba-aba5-446a-b442-8b64fcc65d78","2020-04-30 09:12:00+00","2020-04-30 09:12:00+00"
"u224039",16,15,94,"94cb40ee-b30b-4a2e-a86e-89309b692652","Wauwil","9182b0cb-74ee-4890-bea1-bb21288cb4a2","2020-04-30 09:13:00+00","2020-04-30 09:13:00+00"
"u224039",8,8,100,"7e56dd5c-320b-4fa7-9a5d-efbc33c82bec","St. Erhard-Knutwil","97ba1a79-2be1-4dc6-bb85-5929a08a80b3","2020-04-30 09:14:00+00","2020-04-30 09:14:00+00"
"u134571",290,63,22,"044f28f2-f105-449c-a622-684d6c9e0df9","Rotkreuz","d4d83081-7f18-469c-a937-bbf1847655a9","2020-04-30 12:25:00+00","2020-04-30 12:25:00+00"
"u134571",22,2,9,"a3dd5a87-d88c-45f8-8017-ff42a5edbd9f","Sins","95579a7c-3e3c-4617-892a-424b4f50dceb","2020-04-30 12:25:00+00","2020-04-30 12:25:00+00"
"u134571",6,1,17,"2da60558-b53f-4978-99d6-768331e493dc","Oberrüti","71945941-bbc1-4b83-97ef-5ea5f0d2963c","2020-04-30 12:26:00+00","2020-04-30 12:26:00+00"
"u134571",8,6,75,"192fafcd-2390-4b91-9e02-80b0286d33ac","Mühlau","f53741d6-589f-4b47-9346-75424ce0e98b","2020-04-30 12:26:00+00","2020-04-30 12:26:00+00"
"u134571",15,10,67,"c74fda76-3d10-4823-8656-a3aeee96fde6","Benzenschwil","f89b6849-8c24-47ed-8379-0e9915243799","2020-04-30 12:27:00+00","2020-04-30 12:27:00+00"
"u134571",53,7,13,"e539526a-c907-4f4a-b5c2-0470e78bf814","Muri ","81ae1135-cf95-4712-96ff-2ff43d9e9609","2020-04-30 12:27:00+00","2020-04-30 12:27:00+00"
"u134571",32,9,28,"4511a9d8-e22e-4902-888a-29e0661a0051","Boswil-Bünzen","aba116e7-39d2-406a-81f5-c7022c58e47a","2020-04-30 12:27:00+00","2020-04-30 12:27:00+00"
"u134571",63,18,29,"51f40700-bdda-4f55-b3c3-fe26f6d01d60","Wohlen","2fec4d53-3152-4528-a298-d5df498612b8","2020-04-30 12:28:00+00","2020-04-30 12:28:00+00"
"u134571",36,8,22,"4ceebf82-b71d-4f28-b3d9-fab6894c53c1","Dottikon-Dintikon","9f5cc857-994a-4f63-8053-a14ec407518a","2020-04-30 12:28:00+00","2020-04-30 12:28:00+00"
"u134571",36,10,28,"4ceebf82-b71d-4f28-b3d9-fab6894c53c1","Dottikon-Dintikon","63226659-2b3a-4473-ba69-1d60edf334eb","2020-04-28 06:46:00+00","2020-04-28 06:46:00+00"
"u134571",16,2,13,"e97f1dee-b520-4491-8596-86fa4d2af9f2","Hendschiken","9700af56-48e6-4ec9-8ef1-35b6f21c90a5","2020-04-30 12:29:00+00","2020-04-30 12:29:00+00"
"u134571",16,0,0,"e97f1dee-b520-4491-8596-86fa4d2af9f2","Hendschiken","382d1eb6-69ce-451a-9909-e8847a38ff5d","2020-04-28 06:45:00+00","2020-04-28 06:45:00+00"
"u228852",121,12,10,"48ac2871-3b19-44bc-9da6-6f13bc5fb8e4","Chur","3d0c0d0d-dbc7-4861-97a9-fc9c66dea6bd","2020-05-01 12:06:00+00","2020-05-01 12:06:00+00"
"u163221",124,15,12,"a1e6df62-2673-4773-9e3e-cdaca572572d","Döttingen","1d74cb3f-1ea9-4cce-bb3e-9561d7ddebc2","2020-10-10 12:40:00+00","2020-10-10 12:40:00+00"
"u223758",43,41,95,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","b052f5ae-f0c4-419b-a06e-d87e6081ba23","2020-11-09 11:28:00+00","2020-11-09 11:28:00+00"
"e517885",62,7,11,"e7d9dac9-1bf3-4eae-8c64-e8547cba619e","Uttigen","35e0986c-7dc9-4634-bec3-75867b746194","2021-02-11 10:05:00+00","2021-02-11 10:05:00+00"
"e523183",15,9,60,"c74fda76-3d10-4823-8656-a3aeee96fde6","Benzenschwil","a74f4223-4a16-4075-8968-10bca9bce62a","2021-03-23 10:15:00+00","2021-03-23 10:15:00+00"
"u143650",121,28,23,"48ac2871-3b19-44bc-9da6-6f13bc5fb8e4","Chur","01b4af60-bc55-4109-b06a-5bf719e6e01b","2020-05-03 12:08:00+00","2020-05-03 12:08:00+00"
"ue73081",15,0,0,"13b1a2a5-25a2-4035-af9b-bcf268f8cb22","Oberbuchsiten","e569c069-6d9b-4868-9392-57ac64f6956f","2020-05-04 06:35:00+00","2020-05-04 06:35:00+00"
"ue73081",31,6,19,"65e9639d-49fe-4606-8668-f28ec25d32e7","Egerkingen","9ea5c4c6-33a8-43e9-a49b-90c43f12afe9","2020-05-04 06:35:00+00","2020-05-04 06:35:00+00"
"u223758",43,26,60,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","9b9b9253-8786-44a4-a176-1209a9e55c19","2020-05-04 07:32:00+00","2020-05-04 07:32:00+00"
"u223758",29,5,17,"32a54231-edb0-4c70-a3d9-6bfa2236b177","Horgen Oberdorf","2c568661-12f6-4499-9707-f280be77a403","2020-05-04 08:20:00+00","2020-05-04 08:20:00+00"
"u140093",39,34,87,"db470f42-f2c8-459e-a82d-a5982ea4d951","Grolley","d97fb2a9-a804-4ee8-85d6-9a08a13fc5ed","2020-05-04 08:25:00+00","2020-05-04 08:25:00+00"
"u134571",15,5,33,"c74fda76-3d10-4823-8656-a3aeee96fde6","Benzenschwil","f2f8bd89-a187-4080-b6a6-9f1ed7e12599","2020-05-04 08:41:00+00","2020-05-04 08:41:00+00"
"u223758",35,4,11,"cba0d1a4-84b1-4942-ae63-ea169cad1db5","Urdorf","315ffd2d-9f8f-43b2-808f-a3622cf4dbaa","2020-05-04 10:07:00+00","2020-05-04 10:07:00+00"
"u140093",27,24,89,"16266574-8609-4eaa-b9b3-27f12a74b887","Avenches","b275c2ac-5708-445c-9b2a-f651e27ccff3","2020-05-04 10:47:00+00","2020-05-04 10:47:00+00"
"u140093",20,19,95,"2738c163-1e86-4e51-856e-0c0f1773b600","Belfaux CFF","17672a32-40d5-4292-88bc-85bf12416dfd","2020-05-04 10:47:00+00","2020-05-04 10:47:00+00"
"u223758",156,25,16,"a302eb77-7596-4fec-8c99-f024e7616ca0","Dietikon","47450854-4229-4c2e-94c8-122db7ab04ee","2020-05-04 12:02:00+00","2020-05-04 12:02:00+00"
"u223758",178,46,26,"9d491f59-bace-468f-bb06-63f44c934073","Pfäffikon SZ","4c7e765b-11dc-4d8f-97ca-2ec1ad8eeb6c","2020-05-04 12:59:00+00","2020-05-04 12:59:00+00"
"u134571",16,1,6,"e97f1dee-b520-4491-8596-86fa4d2af9f2","Hendschiken","50ff2ce8-72a1-4c0f-9462-37652a3cf53a","2020-05-04 13:30:00+00","2020-05-04 13:30:00+00"
"u134571",32,5,16,"4511a9d8-e22e-4902-888a-29e0661a0051","Boswil-Bünzen","b07b4b77-5e23-4c6e-859e-ae60dbf640fa","2020-05-04 13:30:00+00","2020-05-04 13:30:00+00"
"u134571",53,8,15,"e539526a-c907-4f4a-b5c2-0470e78bf814","Muri ","a6ae0db7-c633-480f-a4db-692ae2d13653","2020-05-04 13:31:00+00","2020-05-04 13:31:00+00"
"u134571",63,15,24,"51f40700-bdda-4f55-b3c3-fe26f6d01d60","Wohlen","039b11b3-d4af-41ac-a80a-be2ad3533211","2020-05-04 13:31:00+00","2020-05-04 13:31:00+00"
"u134571",8,4,50,"192fafcd-2390-4b91-9e02-80b0286d33ac","Mühlau","ba9e9390-845a-44ab-8772-46d19689c940","2020-05-04 13:31:00+00","2020-05-04 13:31:00+00"
"E505061",49,42,86,"5b02a08a-85c4-4d9a-b043-b3f431d12947","Chavornay","b8ae0578-4f26-4d27-a8fe-485b5d0a22b6","2020-05-05 07:42:00+00","2020-05-05 07:42:00+00"
"E505061",16,5,31,"d34d1596-417b-4e04-9177-39bb0c877d86","Eclépens","edcf8130-3ee4-4d54-84c2-e2ffe004c759","2020-05-05 09:08:00+00","2020-05-05 09:08:00+00"
"E505061",26,1,4,"d69e6802-ddc8-4f88-bfd0-22a3d096866f","La Sarraz","0b5c7cfd-e4b6-4331-a5ec-6025b39e984c","2020-05-05 09:18:00+00","2020-05-05 09:18:00+00"
"u223758",43,11,26,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","3183a5d7-394c-4b86-9604-966fdbcf195f","2020-05-05 09:19:00+00","2020-05-05 09:19:00+00"
"E505061",21,1,5,"ffdf67bf-9257-4537-a32c-a6543df5dbfd","Arnex-sur-Orbe","b9b3636b-f3bb-4664-8755-6ad9e1581177","2020-05-05 09:38:00+00","2020-05-05 09:38:00+00"
"E505061",40,7,18,"8887bb2f-1b59-45d4-afc5-04ecb8f04164","Grandson","1ab644fe-60a9-478c-94e3-f2125df407b8","2020-05-05 11:30:00+00","2020-05-05 11:30:00+00"
"u223758",24,2,8,"d58ff95a-21f9-4935-90df-650c6134417f","Oberrieden See","f784653d-f3e9-4dd4-842a-873dda731fb1","2020-05-05 12:02:00+00","2020-05-05 12:02:00+00"
"u223758",156,32,21,"a302eb77-7596-4fec-8c99-f024e7616ca0","Dietikon","0ed88c18-db26-4d53-adf6-4d00d9ac93a3","2020-05-06 08:01:00+00","2020-05-06 08:01:00+00"
"u134571",36,10,28,"4ceebf82-b71d-4f28-b3d9-fab6894c53c1","Dottikon-Dintikon","ac0d966b-38e0-4115-8812-e97aef5fad2e","2020-05-06 08:23:00+00","2020-05-06 08:23:00+00"
"u134571",63,15,24,"51f40700-bdda-4f55-b3c3-fe26f6d01d60","Wohlen","6b77fc70-a5c0-4839-a6a2-93fd02b35e33","2020-05-06 09:53:00+00","2020-05-06 09:53:00+00"
"u134571",53,8,15,"e539526a-c907-4f4a-b5c2-0470e78bf814","Muri ","1ac56db2-7752-4c0a-bd97-31a1682058ee","2020-05-06 09:55:00+00","2020-05-06 09:55:00+00"
"u134571",15,12,80,"c74fda76-3d10-4823-8656-a3aeee96fde6","Benzenschwil","7a821702-f3ff-46e8-8c71-1300aab53c11","2020-05-06 10:19:00+00","2020-05-06 10:19:00+00"
"u134571",8,7,88,"192fafcd-2390-4b91-9e02-80b0286d33ac","Mühlau","84cf218d-9487-4a4f-a2c0-f373c770a1aa","2020-05-06 10:30:00+00","2020-05-06 10:30:00+00"
"E505061",17,4,24,"96cfac0f-37ba-4fbc-890c-7176e294231f","Estavayer-le-Lac","b6db46d3-0c7e-4b83-a851-95594e688aab","2020-05-06 11:03:00+00","2020-05-06 11:03:00+00"
"u223758",107,18,17,"c23edf7e-a81e-4be8-bcb1-0a02e67a5fb7","Bonstetten-Wettswil","b33d258a-c490-4db1-a131-581efa59aec2","2020-05-06 11:33:00+00","2020-05-06 11:33:00+00"
"u223758",75,14,19,"2f318e46-a00b-4c8b-97f8-fc377fd798c1","Hedingen","e336eddc-76d0-4041-a661-a281fa94164f","2020-05-06 11:39:00+00","2020-05-06 11:39:00+00"
"u223758",49,10,20,"1ff02c7d-9bbb-4ac5-a61f-cbb3736688c3","Thalwil","c2163e8b-7116-418a-ba32-88c0d2efdb34","2020-05-11 07:34:00+00","2020-05-11 07:34:00+00"
"E512409",326,116,36,"6a259e8f-ac2f-4599-8fb3-22a063113df3","Sargans","2ce93d1a-4640-4089-89d7-af6c32cf6fce","2020-05-11 06:44:00+00","2020-05-11 06:44:00+00"
"u223758",43,16,37,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","b2e5a9b7-b231-4793-8b29-0ea494e3fdcd","2020-05-11 08:31:00+00","2020-05-11 08:31:00+00"
"u140093",15,13,87,"b2df3aea-89b7-4c6d-964a-6324afc62b28","Rosé","7294754d-3b22-48b5-b8e1-6328f2f455fa","2020-05-11 08:59:00+00","2020-05-11 08:59:00+00"
"u140093",5,1,20,"a99d0ba8-2aff-4404-8f5f-e473d2b96f85","Ecublens-Rue","ef718e1d-728d-48b7-8aa1-32be9a5e6947","2020-05-11 11:49:00+00","2020-05-11 11:49:00+00"
"u140093",176,136,77,"2610709d-9412-4aec-a102-ffbae07bc673","Romont ","e9f247b5-397f-4a37-9aa5-365d7fa16bf0","2020-05-11 11:49:00+00","2020-05-11 11:49:00+00"
"u140093",27,25,93,"bdaccb51-66a7-42ef-b877-df5fff4a069a","Lucens","ead5d207-a3d1-4731-9c23-59a34d83c666","2020-05-11 12:10:00+00","2020-05-11 12:10:00+00"
"u223758",156,37,24,"a302eb77-7596-4fec-8c99-f024e7616ca0","Dietikon","bfe4475d-7676-4a85-a2f0-fd21c1099f80","2020-05-11 12:42:00+00","2020-05-11 12:42:00+00"
"u228852",121,22,18,"48ac2871-3b19-44bc-9da6-6f13bc5fb8e4","Chur","3e282287-cb28-4cd4-9407-5b9928831161","2020-05-11 13:55:00+00","2020-05-11 13:55:00+00"
"u223758",43,29,67,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","53e2d138-3084-4cf5-bc89-6dc2cadb45d6","2020-05-12 08:12:00+00","2020-05-12 08:12:00+00"
"u223758",98,26,27,"1a647747-0521-4eb7-89fa-3b1de929adb1","Mettmenstetten","c149195b-2d94-4b7a-9a27-194bc4a039d5","2020-05-12 10:48:00+00","2020-05-12 10:48:00+00"
"u223758",24,3,13,"d58ff95a-21f9-4935-90df-650c6134417f","Oberrieden See","bd6aa77e-49d0-4d74-90f5-7a1a37e10dba","2020-05-13 06:22:00+00","2020-05-13 06:22:00+00"
"u223758",27,4,15,"5c3c676a-ea3c-4fa8-8fac-f1f7c91def4b","Rüschlikon","11ed4511-920b-4d34-bc84-fb437b09bb72","2020-05-13 06:51:00+00","2020-05-13 06:51:00+00"
"u223758",156,50,32,"a302eb77-7596-4fec-8c99-f024e7616ca0","Dietikon","924ecaac-98ae-4faf-b0a4-0cd48b9e0706","2020-05-13 11:16:00+00","2020-05-13 11:16:00+00"
"u223758",178,72,40,"9d491f59-bace-468f-bb06-63f44c934073","Pfäffikon SZ","c894a626-9275-4f0e-93d6-3575fcd99e07","2020-05-13 13:08:00+00","2020-05-13 13:08:00+00"
"u223758",98,22,22,"1a647747-0521-4eb7-89fa-3b1de929adb1","Mettmenstetten","ba264230-68f9-42fd-b4eb-de011abb8bbd","2020-05-14 08:34:00+00","2020-05-14 08:34:00+00"
"u202170",26,3,12,"d69e6802-ddc8-4f88-bfd0-22a3d096866f","La Sarraz","a7aff5dc-cc72-4393-b377-304634746990","2020-05-14 09:09:00+00","2020-05-14 09:09:00+00"
"u223758",91,12,13,"7999711b-3621-4730-814f-1da385ca2d17","Knonau","4ec776d1-888a-486f-b878-6b0d67b1a247","2020-05-14 09:10:00+00","2020-05-14 09:10:00+00"
"u202170",16,5,31,"d34d1596-417b-4e04-9177-39bb0c877d86","Eclépens","aad0c2a0-0831-4f99-8902-4df7a4642035","2020-05-14 09:20:00+00","2020-05-14 09:20:00+00"
"u223758",75,22,29,"2f318e46-a00b-4c8b-97f8-fc377fd798c1","Hedingen","e0c8207c-701e-442c-a94e-9e8cbc0c8dcc","2020-05-14 09:39:00+00","2020-05-14 09:39:00+00"
"u223758",107,26,24,"c23edf7e-a81e-4be8-bcb1-0a02e67a5fb7","Bonstetten-Wettswil","769c0081-83d0-455d-a51e-54d70f5d3f9b","2020-05-14 10:49:00+00","2020-05-14 10:49:00+00"
"u223758",43,27,63,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","aa20cae0-d098-4b48-bb05-0e58e74c9745","2020-05-14 11:25:00+00","2020-05-14 11:25:00+00"
"U228214",58,32,55,"dc0bbc6f-34be-4045-93c9-260e33429f3e","Uster","27433aab-384b-4fc3-b2dc-4b9051597827","2020-05-14 12:12:00+00","2020-05-14 12:12:00+00"
"u223758",132,23,17,"81e40b66-df86-47a2-8c10-bf973c5387fb","Richterswil","bdc65b9f-8ff1-4194-b913-4e2a4b97f9cf","2020-05-14 12:38:00+00","2020-05-14 12:38:00+00"
"u202170",17,0,0,"96cfac0f-37ba-4fbc-890c-7176e294231f","Estavayer-le-Lac","64f55e45-478b-4169-977b-5aa91640c30d","2020-05-15 07:38:00+00","2020-05-15 07:38:00+00"
"u202170",176,19,11,"851c4e67-bade-4ba5-8ea3-42957324b8e9","Vallorbe","15c9b0f1-fc9b-4972-a65e-7ffd8d47deaa","2020-05-15 07:59:00+00","2020-05-15 07:59:00+00"
"u223758",156,60,38,"a302eb77-7596-4fec-8c99-f024e7616ca0","Dietikon","ed4c2a2f-ea1e-402d-83a3-6c4321e352bc","2020-05-15 08:20:00+00","2020-05-15 08:20:00+00"
"u223758",43,34,79,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","6dd50436-24fc-41a9-a1b9-45474e3e18de","2020-05-15 09:34:00+00","2020-05-15 09:34:00+00"
"u223758",326,55,17,"6a259e8f-ac2f-4599-8fb3-22a063113df3","Sargans","3bd35daf-9660-434f-ac20-fdc1d8043e60","2020-05-16 08:44:00+00","2020-05-16 08:44:00+00"
"u223758",96,7,7,"1a354adc-047b-4e25-b3b5-5ae5f0f0d982","Siebnen-Wangen","d9f7f381-def4-4f4d-9831-205013fee3a1","2020-05-16 10:52:00+00","2020-05-16 10:52:00+00"
"u223758",77,16,21,"9540374d-e15b-426a-aafb-7fa3c9c05ea1","Lachen ","e1a7bf3d-6762-4791-8bfb-46b55a4a874a","2020-05-16 11:23:00+00","2020-05-16 11:23:00+00"
"u223758",12,2,17,"18a6f238-8226-4b36-99dd-ee3b48ff5753","Altendorf","085d072c-1a86-4e25-992f-24ef8a4799a3","2020-05-16 11:33:00+00","2020-05-16 11:33:00+00"
"u223758",178,60,34,"9d491f59-bace-468f-bb06-63f44c934073","Pfäffikon SZ","9b95ef2f-d6e3-4140-a75d-faf2a5fc6e83","2020-05-16 12:32:00+00","2020-05-16 12:32:00+00"
"u223758",132,23,17,"81e40b66-df86-47a2-8c10-bf973c5387fb","Richterswil","aa646de5-b7a2-470b-9105-810ac8739712","2020-05-16 12:49:00+00","2020-05-16 12:49:00+00"
"u223758",27,5,19,"093719c5-6fc4-4632-83c7-b89bcf121bc7","Au ZH","3c0b724a-b20b-47ff-a241-a9ce393e633a","2020-05-16 13:09:00+00","2020-05-16 13:09:00+00"
"u223758",43,14,33,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","eca77b0e-01aa-4ebe-b497-2db5d07acbc0","2020-05-16 13:46:00+00","2020-05-16 13:46:00+00"
"u223758",50,26,52,"cb48bbfb-4ec0-4f65-b777-59c86e449efa","Steg","35da0836-7e47-458b-b221-f44cf69d96a4","2020-05-16 15:09:00+00","2020-05-16 15:09:00+00"
"u223758",57,6,11,"7fa0e06f-1c75-4439-9a15-de967f389e89","Feldbach","4c7f0e3d-5a02-4b6b-a919-680da98f164b","2020-05-17 08:03:00+00","2020-05-17 08:03:00+00"
"u223758",70,9,13,"db2a52b3-44ff-4178-8256-09ae1b0b2a02","Stäfa","d9aecbf1-ca43-49aa-a48f-3f8348fde985","2020-05-17 08:27:00+00","2020-05-17 08:27:00+00"
"u163221",124,13,10,"a1e6df62-2673-4773-9e3e-cdaca572572d","Döttingen","b6c64906-f794-4508-8943-673928c50deb","2020-10-11 13:28:00+00","2020-10-11 13:28:00+00"
"u224117",46,40,87,"75da292e-940f-44e1-b5a8-03b5914e4e6e","Vevey","50d5fa2a-7c33-4812-898b-0b54ab1f53e3","2020-11-09 11:44:00+00","2020-11-09 11:44:00+00"
"e517885",132,61,46,"12ff29d3-246d-4677-b6bb-43866cafe127","Thun","a5ba5913-f3ea-4769-b4dc-fc77b1739a3f","2021-02-11 11:10:00+00","2021-02-11 11:10:00+00"
"e523183",53,13,25,"e539526a-c907-4f4a-b5c2-0470e78bf814","Muri ","15046465-95d6-47a2-8e61-61be115d47ba","2021-03-23 10:49:00+00","2021-03-23 10:49:00+00"
"u223758",63,6,10,"56baed79-665f-4b0a-9061-1ab7c8962735","Erlenbach ZH","c7f80337-e310-413e-b7a9-f1978821ff0e","2020-05-17 09:01:00+00","2020-05-17 09:01:00+00"
"u223758",33,5,15,"3bd86241-5b95-4e49-bc0b-492b8bfd6a48","Küsnacht ZH","9ff9516d-6466-4c93-a337-29d63a13a259","2020-05-17 09:14:00+00","2020-05-17 09:14:00+00"
"u223758",135,14,10,"d62d04e4-90a3-4dd7-a190-a6a7810c1639","Zürich Tiefenbrunnen","ca7d2158-da40-4b75-89fd-33a4c803a996","2020-05-17 09:50:00+00","2020-05-17 09:50:00+00"
"u223758",58,17,29,"dc0bbc6f-34be-4045-93c9-260e33429f3e","Uster","831106b0-4f31-4018-8b6a-8d740787f9d4","2020-05-17 12:23:00+00","2020-05-17 12:23:00+00"
"u223758",50,32,64,"cb48bbfb-4ec0-4f65-b777-59c86e449efa","Steg","a6adfe8a-e936-4bb6-95d6-3d940dfddbeb","2020-05-17 13:25:00+00","2020-05-17 13:25:00+00"
"u129926",70,20,29,"64813559-897a-490f-8f4c-c18857f6bf05","Arth-Goldau","3b395f2c-1b57-4393-8521-c2a7b365e23b","2020-05-18 07:00:00+00","2020-05-18 07:00:00+00"
"u224039",12,6,50,"f4e17805-2e2f-4a93-973d-301569007956","Waldibrücke","bda6764d-e881-45d0-96f4-6596e4a8247e","2020-05-18 07:02:00+00","2020-05-18 07:02:00+00"
"u129926",16,2,13,"b3c43cbd-b43f-4961-ada3-450900a6e8d3","Steinen","2af30306-91c1-4928-bc3b-293d9fe620ec","2020-05-18 07:10:00+00","2020-05-18 07:10:00+00"
"ue88082",19,0,0,"9ffc8d8b-6c52-41f3-98ef-1ea26a4ec1a6","Courtelary","ea3a7341-3c50-43ea-9cd1-d3aa825b8e40","2020-05-18 07:15:00+00","2020-05-18 07:15:00+00"
"ue88082",34,5,15,"5f192234-904a-4fc7-9b8c-2afb52bf8554","Sonceboz-Sombeval","38e7e1fa-a67e-4b6e-8b03-939a66a02721","2020-05-18 07:16:00+00","2020-05-18 07:16:00+00"
"u129926",14,9,64,"b010e7fc-bd5f-441d-aeef-b13d95073cc9","Schwyz","22d724cc-fcbb-4bfc-a69a-45246ca3226f","2020-05-18 07:26:00+00","2020-05-18 07:26:00+00"
"u202170",40,14,35,"8887bb2f-1b59-45d4-afc5-04ecb8f04164","Grandson","228601c8-762b-4157-a45d-cbb374478fff","2020-05-18 07:35:00+00","2020-05-18 07:35:00+00"
"E512409",326,105,32,"6a259e8f-ac2f-4599-8fb3-22a063113df3","Sargans","818249ae-af38-416d-acc2-efb183543026","2020-05-18 07:37:00+00","2020-05-18 07:37:00+00"
"u224116",13,2,15,"ac1c70b2-8a89-4940-adaa-e90284ac5387","Corcelles-Peseux","bd9aa895-03ef-487b-853e-b1ca64cac3a7","2020-05-18 07:44:00+00","2020-05-18 07:44:00+00"
"u129926",44,8,18,"24f6f812-9483-4293-9303-d1af7ed058fd","Brunnen","636385a4-6b03-4366-b6bd-9a134b472bf0","2020-05-18 07:58:00+00","2020-05-18 07:58:00+00"
"u223758",29,7,24,"32a54231-edb0-4c70-a3d9-6bfa2236b177","Horgen Oberdorf","ea760d0a-4ba7-42cb-bb94-a6e2ef802ea3","2020-05-18 09:09:00+00","2020-05-18 09:09:00+00"
"E512409",96,37,39,"1a354adc-047b-4e25-b3b5-5ae5f0f0d982","Siebnen-Wangen","daad70d1-0a60-459c-9430-b51df328c24c","2020-05-18 08:25:00+00","2020-05-18 08:25:00+00"
"u223758",43,37,86,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","c5993f03-0d5a-420c-8a2e-a4f97c4a7142","2020-05-18 09:55:00+00","2020-05-18 09:55:00+00"
"E512409",77,71,92,"9540374d-e15b-426a-aafb-7fa3c9c05ea1","Lachen ","422ae7bf-7037-486d-b2e9-f953db6d374a","2020-05-18 10:09:00+00","2020-05-18 10:09:00+00"
"u202170",49,13,27,"5b02a08a-85c4-4d9a-b043-b3f431d12947","Chavornay","ea264f92-3409-43ce-b30f-c846d3b75c55","2020-05-18 10:28:00+00","2020-05-18 10:28:00+00"
"u202170",49,15,31,"5b02a08a-85c4-4d9a-b043-b3f431d12947","Chavornay","3666f65b-a1e1-454a-a97b-61260f3d5402","2020-05-18 11:33:00+00","2020-05-18 11:33:00+00"
"E512409",178,127,71,"9d491f59-bace-468f-bb06-63f44c934073","Pfäffikon SZ","559a2f78-96a7-4b2e-aea4-f9b517f5b248","2020-05-18 11:37:00+00","2020-05-18 11:37:00+00"
"u223758",35,4,11,"cba0d1a4-84b1-4942-ae63-ea169cad1db5","Urdorf","5786863b-cfaf-4d0e-8645-f191bee22e86","2020-05-18 11:47:00+00","2020-05-18 11:47:00+00"
"E512409",111,99,89,"807d17c4-37c3-4e8c-9fbe-78ed5cab5bab","Uznach","202c89cb-9ad7-41b0-95d0-8accf092c806","2020-05-18 12:25:00+00","2020-05-18 12:25:00+00"
"u223758",156,37,24,"a302eb77-7596-4fec-8c99-f024e7616ca0","Dietikon","8b2cde3e-642a-42dd-ba4a-3857a086a902","2020-05-18 12:49:00+00","2020-05-18 12:49:00+00"
"u143650",121,22,18,"48ac2871-3b19-44bc-9da6-6f13bc5fb8e4","Chur","c46a2907-f640-4ba1-95e4-929b9fb9651d","2020-05-18 13:29:00+00","2020-05-18 13:29:00+00"
"u134571",290,106,37,"044f28f2-f105-449c-a622-684d6c9e0df9","Rotkreuz","bd47611b-909b-48cf-a8d0-eb28eb899742","2020-05-19 05:57:00+00","2020-05-19 05:57:00+00"
"u134571",6,1,17,"2da60558-b53f-4978-99d6-768331e493dc","Oberrüti","cc68a305-8210-49e3-a3ac-a5b7921c3be4","2020-05-19 05:58:00+00","2020-05-19 05:58:00+00"
"u134571",53,11,21,"e539526a-c907-4f4a-b5c2-0470e78bf814","Muri ","d4d25859-daf5-4161-846a-f43e704fbf41","2020-05-19 05:58:00+00","2020-05-19 05:58:00+00"
"u134571",22,3,14,"a3dd5a87-d88c-45f8-8017-ff42a5edbd9f","Sins","66357544-6906-4cd2-88b1-e0f9c3a7d2ab","2020-05-19 05:58:00+00","2020-05-19 05:58:00+00"
"u224039",25,9,36,"986fb329-0bb2-4738-9854-914b3ddc1c99","Aarburg-Oftringen","2f95a8cd-bcb9-481c-9d9c-ced18870b8ff","2020-05-19 08:31:00+00","2020-05-19 08:31:00+00"
"u143650",121,55,45,"48ac2871-3b19-44bc-9da6-6f13bc5fb8e4","Chur","a9d33f96-7f5b-4fa2-a02b-d8449e5501f6","2020-05-19 09:30:00+00","2020-05-19 09:30:00+00"
"u223758",107,26,24,"c23edf7e-a81e-4be8-bcb1-0a02e67a5fb7","Bonstetten-Wettswil","76fc535f-9e79-43bf-8f3e-7e4cfb1dee67","2020-05-19 09:40:00+00","2020-05-19 09:40:00+00"
"u223758",75,23,31,"2f318e46-a00b-4c8b-97f8-fc377fd798c1","Hedingen","8a73c7c2-3d2a-404d-b64c-242e76e96d4f","2020-05-19 10:04:00+00","2020-05-19 10:04:00+00"
"u224116",26,2,8,"d6d8f2d3-016e-449b-9a50-12f5d9b3b596","St-Imier","5fc00cac-5234-4b72-9cf2-836e79285f3c","2020-05-19 10:05:00+00","2020-05-19 10:05:00+00"
"u202170",17,3,18,"96cfac0f-37ba-4fbc-890c-7176e294231f","Estavayer-le-Lac","c624d0e4-1949-47f0-9b64-e8c3972915a2","2020-05-19 10:27:00+00","2020-05-19 10:27:00+00"
